,Fx,Mres,Fres,elementIndex,modelName,combCase
1148,-5376.579287109375,1378.189893243273,54.34743390228382,167,models\SP model_03_-Fy_-Fz.gwb,C07
1189,-5659.711341796875,12.980741949389937,47.166699225606585,177,models\SP model_03_-Fy_-Fz.gwb,C07
1191,-5490.50533984375,12.830695480406005,46.174845414623164,177,models\SP model_03_-Fy_-Fz.gwb,C08
1192,-5659.710404296875,12.980744637292247,19.637982468181498,178,models\SP model_03_-Fy_-Fz.gwb,C07
1193,-5685.449060546875,23.466726621290594,19.637982468181498,178,models\SP model_03_-Fy_-Fz.gwb,C07
1194,-5490.50665234375,12.83069483865259,19.651454768488648,178,models\SP model_03_-Fy_-Fz.gwb,C08
1196,-5685.447095703125,23.466731162074733,3.8214465748680237,179,models\SP model_03_-Fy_-Fz.gwb,C07
1197,-5711.185751953125,24.23149380235135,3.8214465748680237,179,models\SP model_03_-Fy_-Fz.gwb,C07
1200,-5711.18388671875,24.231493117688817,7.537512317012133,180,models\SP model_03_-Fy_-Fz.gwb,C07
1201,-5736.92254296875,16.784862369264925,7.537512317012133,180,models\SP model_03_-Fy_-Fz.gwb,C07
1204,-5736.937216796875,16.784863622802142,9.723011315598933,181,models\SP model_03_-Fy_-Fz.gwb,C07
1205,-5762.6758730468755,7.067451452908314,9.723011315598933,181,models\SP model_03_-Fy_-Fz.gwb,C07
1207,-5593.4721210937505,6.73616826539827,9.181708305874187,181,models\SP model_03_-Fy_-Fz.gwb,C08
1208,-5762.663498046875,7.067452620640951,7.067452668818979,182,models\SP model_03_-Fy_-Fz.gwb,C07
1209,-5788.402154296875,1.7873265440191082e-06,7.067452668818979,182,models\SP model_03_-Fy_-Fz.gwb,C07
1210,-5593.45749609375,6.736169845780471,6.736170405988662,182,models\SP model_03_-Fy_-Fz.gwb,C08
1211,-5619.19615234375,2.4931435097225357e-06,6.736170405988662,182,models\SP model_03_-Fy_-Fz.gwb,C08
1257,-5081.209966796875,12.029505882386138,25.832462043326174,212,models\SP model_03_-Fy_-Fz.gwb,C07
