,Fx,Mres,Fres,elementIndex,modelName,combCase
1270,-74.0644013671875,899.6894581469311,90.5240435726916,255,models\SP model_03_+Fy_-Fz.gwb,C08
1271,-99.8030498046875,809.25664927044,90.5240435726916,255,models\SP model_03_+Fy_-Fz.gwb,C08
1273,-53.379961425781254,729.8943728408908,112.85876889940903,256,models\SP model_03_+Fy_-Fz.gwb,C07
1274,-99.79663525390625,809.2565505465923,107.51764145531347,256,models\SP model_03_+Fy_-Fz.gwb,C08
1275,-125.53529150390625,701.8049211814908,107.51764145531347,256,models\SP model_03_+Fy_-Fz.gwb,C08
1276,-53.38844091796875,729.8941350136166,122.9892390372991,257,models\SP model_03_+Fy_-Fz.gwb,C07
1277,-79.12709716796876,606.9695930156497,122.9892390372991,257,models\SP model_03_+Fy_-Fz.gwb,C07
1278,-125.53916650390626,701.8047326379043,117.39341981613508,257,models\SP model_03_+Fy_-Fz.gwb,C08
1280,-79.12084423828125,606.9696582164642,127.91887539356699,258,models\SP model_03_+Fy_-Fz.gwb,C07
1281,-104.85950048828126,479.1292558393947,127.91887539356699,258,models\SP model_03_+Fy_-Fz.gwb,C07
1284,-104.86011962890625,479.1292780990265,129.45493569288604,259,models\SP model_03_+Fy_-Fz.gwb,C07
1285,-130.59877587890625,349.7951556777984,129.45493569288604,259,models\SP model_03_+Fy_-Fz.gwb,C07
1288,-130.59860595703125,349.79517189059453,121.73930279387902,260,models\SP model_03_+Fy_-Fz.gwb,C07
1305,-259.29487841796873,2.1354310088055977,20.635342329154525,264,models\SP model_03_+Fy_-Fz.gwb,C07
1307,-331.44785400390623,2.1042733671764506,20.228899182366547,264,models\SP model_03_+Fy_-Fz.gwb,C08
1308,-259.2925122070313,2.135433492735792,6.115903305516168,265,models\SP model_03_+Fy_-Fz.gwb,C07
1309,-285.03116845703124,6.127810984977881,6.115903305516168,265,models\SP model_03_+Fy_-Fz.gwb,C07
1310,-331.4478071289063,2.1042729150547492,6.14873319821719,265,models\SP model_03_+Fy_-Fz.gwb,C08
1311,-357.18646337890624,5.661494125278914,6.14873319821719,265,models\SP model_03_+Fy_-Fz.gwb,C08
1312,-285.02591259765626,6.127797627368379,2.171344838132923,266,models\SP model_03_+Fy_-Fz.gwb,C07
1313,-310.7645688476563,3.999323748033275,2.171344838132923,266,models\SP model_03_+Fy_-Fz.gwb,C07
1314,-357.18106884765626,5.661483076131668,1.933863465829405,266,models\SP model_03_+Fy_-Fz.gwb,C08
1315,-382.9197250976563,3.77487642876054,1.933863465829405,266,models\SP model_03_+Fy_-Fz.gwb,C08
1316,-310.7745463867188,3.999323363388961,3.9993268949378726,267,models\SP model_03_+Fy_-Fz.gwb,C07
1317,-336.51320263671874,4.366136179560607e-06,3.9993268949378726,267,models\SP model_03_+Fy_-Fz.gwb,C07
1318,-382.92755712890624,3.774877162131619,3.774879733841074,267,models\SP model_03_+Fy_-Fz.gwb,C08
1319,-408.66621337890626,3.0452830702004182e-06,3.774879733841074,267,models\SP model_03_+Fy_-Fz.gwb,C08
1337,-5325.48009375,1349.1199818409063,30.398981965940408,322,models\SP model_03_+Fy_-Fz.gwb,C07
1356,101.04885791015626,902.8250033393781,103.37164463320457,332,models\SP model_03_+Fy_-Fz.gwb,C07
1357,75.31020361328125,1005.4423859530796,103.37164463320477,332,models\SP model_03_+Fy_-Fz.gwb,C07
1389,-2582.6305585937503,4.771793097740549,36.70275869187348,106,models\SP model_03_-Fy_+Fz.gwb,C07
1391,-2586.786740234375,6.0135080407528125,38.63210421224474,106,models\SP model_03_-Fy_+Fz.gwb,C08
1392,-2582.63276171875,4.771781236792292,18.621384494243316,107,models\SP model_03_-Fy_+Fz.gwb,C07
1394,-2586.786412109375,6.0135025999883975,20.16948988999029,107,models\SP model_03_-Fy_+Fz.gwb,C08
1409,-2711.32412109375,11.73918834349866,5.743806540865072,111,models\SP model_03_-Fy_+Fz.gwb,C07
1411,-2715.478083984375,11.918688957677462,5.604355130784086,111,models\SP model_03_-Fy_+Fz.gwb,C08
1412,-2711.33048046875,11.739188548518868,5.367667201735811,112,models\SP model_03_-Fy_+Fz.gwb,C07
1413,-2737.06913671875,6.372503424008026,5.367667201735811,112,models\SP model_03_-Fy_+Fz.gwb,C07
1414,-2715.484130859375,11.918687451852747,5.38416919484916,112,models\SP model_03_-Fy_+Fz.gwb,C08
1415,-2741.222787109375,6.534715185958026,5.38416919484916,112,models\SP model_03_-Fy_+Fz.gwb,C08
1416,-2737.06558984375,6.372503634792491,4.099709097378135,113,models\SP model_03_-Fy_+Fz.gwb,C07
1417,-2762.80424609375,2.2729753882410035,4.099709097378135,113,models\SP model_03_-Fy_+Fz.gwb,C07
1418,-2741.219662109375,6.5347176891731,4.184443978365849,113,models\SP model_03_-Fy_+Fz.gwb,C08
1419,-2766.958318359375,2.350308732863649,4.184443978365849,113,models\SP model_03_-Fy_+Fz.gwb,C08
1420,-2762.7997617187502,2.2729745206497114,2.2729757758034235,114,models\SP model_03_-Fy_+Fz.gwb,C07
1421,-2788.53841796875,5.0052963438480165e-06,2.2729757758034235,114,models\SP model_03_-Fy_+Fz.gwb,C07
1422,-2766.955943359375,2.3503050411620423,2.3503051589900794,114,models\SP model_03_-Fy_+Fz.gwb,C08
1423,-2792.694599609375,2.2230417994456675e-06,2.3503051589900794,114,models\SP model_03_-Fy_+Fz.gwb,C08
1473,-2057.730394042969,9.694118900998298,5.730090579840116,128,models\SP model_03_-Fy_+Fz.gwb,C07
1475,-1999.2812041015625,9.807734689570925,5.5946402372574555,128,models\SP model_03_-Fy_+Fz.gwb,C08
1476,-2057.7331088867186,9.694119071465911,4.715631025768059,129,models\SP model_03_-Fy_+Fz.gwb,C07
1477,-2083.4717651367187,5.023094455502036,4.715631025768059,129,models\SP model_03_-Fy_+Fz.gwb,C07
1478,-1999.2847978515626,9.807732167892116,4.718401771718657,129,models\SP model_03_-Fy_+Fz.gwb,C08
1479,-2025.0234541015625,5.128552891631486,4.718401771718657,129,models\SP model_03_-Fy_+Fz.gwb,C08
1480,-2083.464839355469,5.023095380383712,3.3044871205882638,130,models\SP model_03_-Fy_+Fz.gwb,C07
1481,-2109.203495605469,1.728828704306511,3.3044871205882638,130,models\SP model_03_-Fy_+Fz.gwb,C07
1482,-2025.0192666015625,5.128554498258643,3.3600694671323694,130,models\SP model_03_-Fy_+Fz.gwb,C08
1483,-2050.7579228515624,1.7772566610617935,3.3600694671323694,130,models\SP model_03_-Fy_+Fz.gwb,C08
1484,-2109.208144042969,1.7288301246173698,1.7288321298591323,131,models\SP model_03_-Fy_+Fz.gwb,C07
1485,-2134.946800292969,3.154499040087768e-06,1.7288321298591323,131,models\SP model_03_-Fy_+Fz.gwb,C07
1486,-2050.7597978515623,1.777257502493351,1.7772591834087184,131,models\SP model_03_-Fy_+Fz.gwb,C08
1487,-2076.4984541015624,2.9672450144624365e-06,1.7772591834087184,131,models\SP model_03_-Fy_+Fz.gwb,C08
1537,-3180.6124611206055,13.164396106988896,7.019118969982851,145,models\SP model_03_-Fy_+Fz.gwb,C07
1539,-3181.2830407714846,13.65496506678412,7.071624998094111,145,models\SP model_03_-Fy_+Fz.gwb,C08
1540,-3180.6068383178713,13.164389458097643,6.177209575645072,146,models\SP model_03_-Fy_+Fz.gwb,C07
1541,-3206.3454945678714,6.998909617178488,6.177209575645072,146,models\SP model_03_-Fy_+Fz.gwb,C07
1542,-3181.27741796875,13.654964307853767,6.3483879650671104,146,models\SP model_03_-Fy_+Fz.gwb,C08
1543,-3207.01607421875,7.316361035115241,6.3483879650671104,146,models\SP model_03_-Fy_+Fz.gwb,C08
1544,-3206.3495353393555,6.998909722322779,4.546635236380419,147,models\SP model_03_-Fy_+Fz.gwb,C07
1545,-3232.0881915893556,2.454598486529178,4.546635236380419,147,models\SP model_03_-Fy_+Fz.gwb,C07
1546,-3207.0199782714844,7.316363140229147,4.735484927078406,147,models\SP model_03_-Fy_+Fz.gwb,C08
1547,-3232.7586345214845,2.5827642269946023,4.735484927078406,147,models\SP model_03_-Fy_+Fz.gwb,C08
1548,-3232.0868673706054,2.4545987652472068,2.4546004574020555,148,models\SP model_03_-Fy_+Fz.gwb,C07
1549,-3257.8255236206055,1.631953867028318e-06,2.4546004574020555,148,models\SP model_03_-Fy_+Fz.gwb,C07
1550,-3232.75519921875,2.582763652017879,2.58276269769228,148,models\SP model_03_-Fy_+Fz.gwb,C08
1551,-3258.49385546875,2.321588951154778e-06,2.58276269769228,148,models\SP model_03_-Fy_+Fz.gwb,C08
1601,-2450.72912109375,10.910453405484777,7.552268103248269,162,models\SP model_03_-Fy_+Fz.gwb,C07
1603,-2381.2093759765626,11.298508919305077,7.6422118360153295,162,models\SP model_03_-Fy_+Fz.gwb,C08
1604,-2450.73070703125,10.910455385140219,5.629178955790916,163,models\SP model_03_-Fy_+Fz.gwb,C07
1605,-2476.46936328125,5.354793019544598,5.629178955790916,163,models\SP model_03_-Fy_+Fz.gwb,C07
1606,-2381.2110322265626,11.298506252139898,5.7843498362675145,163,models\SP model_03_-Fy_+Fz.gwb,C08
1607,-2406.9496884765626,5.581795530767635,5.7843498362675145,163,models\SP model_03_-Fy_+Fz.gwb,C08
1608,-2476.4695986328124,5.354789159298997,3.6162885222086367,164,models\SP model_03_-Fy_+Fz.gwb,C07
1609,-2502.2082548828125,1.758493518110166,3.6162885222086367,164,models\SP model_03_-Fy_+Fz.gwb,C07
1610,-2406.94971484375,5.581791705811789,3.7585841996379328,164,models\SP model_03_-Fy_+Fz.gwb,C08
1611,-2432.68837109375,1.8412569162331924,3.7585841996379328,164,models\SP model_03_-Fy_+Fz.gwb,C08
1612,-2502.20743359375,1.758495672954454,1.7584961330672606,165,models\SP model_03_-Fy_+Fz.gwb,C07
1613,-2527.94608984375,8.303148694252718e-07,1.7584961330672606,165,models\SP model_03_-Fy_+Fz.gwb,C07
1614,-2432.6876884765625,1.8412578564842685,1.8412582345781439,165,models\SP model_03_-Fy_+Fz.gwb,C08
1615,-2458.4263447265625,6.252999379705198e-07,1.8412582345781439,165,models\SP model_03_-Fy_+Fz.gwb,C08
1669,-3552.830359375,7.263411636834063,6.732419173733771,180,models\SP model_03_-Fy_+Fz.gwb,C07
1671,-3549.83216015625,7.700540284442849,7.022650115873962,180,models\SP model_03_-Fy_+Fz.gwb,C08
1672,-3552.828638671875,7.263411527859364,4.766632008703418,181,models\SP model_03_-Fy_+Fz.gwb,C07
1673,-3578.567294921875,2.503658805193751,4.766632008703418,181,models\SP model_03_-Fy_+Fz.gwb,C07
1674,-3549.82805078125,7.700538704777487,5.035431610811291,181,models\SP model_03_-Fy_+Fz.gwb,C08
1675,-3575.56670703125,2.671472093343124,5.035431610811291,181,models\SP model_03_-Fy_+Fz.gwb,C08
1676,-3578.567375,2.5036584796514636,2.5036629153443295,182,models\SP model_03_-Fy_+Fz.gwb,C07
1677,-3604.30603125,5.178946175595656e-06,2.5036629153443295,182,models\SP model_03_-Fy_+Fz.gwb,C07
1678,-3575.56692578125,2.671469017660117,2.6714715640363793,182,models\SP model_03_-Fy_+Fz.gwb,C08
1679,-3601.30558203125,3.3533849929092557e-06,2.6714715640363793,182,models\SP model_03_-Fy_+Fz.gwb,C08
1729,-2726.558137695313,11.181168805290776,8.88888814416024,196,models\SP model_03_-Fy_+Fz.gwb,C07
1731,-2650.5591923828124,11.759018950227535,9.073556015904256,196,models\SP model_03_-Fy_+Fz.gwb,C08
1732,-2726.5577158203128,11.181168575422038,6.12003860310518,197,models\SP model_03_-Fy_+Fz.gwb,C07
1733,-2752.2963720703124,5.142530906640872,6.12003860310518,197,models\SP model_03_-Fy_+Fz.gwb,C07
1734,-2650.5551142578124,11.75901639057279,6.35992038576935,197,models\SP model_03_-Fy_+Fz.gwb,C08
1735,-2676.2937705078125,5.47684498595834,6.35992038576935,197,models\SP model_03_-Fy_+Fz.gwb,C08
1736,-2752.2985595703126,5.142529347294833,3.5890829733095706,198,models\SP model_03_-Fy_+Fz.gwb,C07
1737,-2778.0372158203127,1.5807392399232554,3.5890829733095706,198,models\SP model_03_-Fy_+Fz.gwb,C07
1738,-2676.2972236328123,5.476842876540952,3.7990091574348184,198,models\SP model_03_-Fy_+Fz.gwb,C08
1739,-2702.0358798828124,1.702860286464388,3.7990091574348184,198,models\SP model_03_-Fy_+Fz.gwb,C08
1740,-2778.0332470703124,1.5807361315662718,1.5807360224051374,199,models\SP model_03_-Fy_+Fz.gwb,C07
1741,-2803.7719033203125,8.94517381879652e-07,1.5807360224051374,199,models\SP model_03_-Fy_+Fz.gwb,C07
1742,-2702.0319111328126,1.7028581070918085,1.7028584310947978,199,models\SP model_03_-Fy_+Fz.gwb,C08
1743,-2727.7705673828127,4.0456415295062734e-07,1.7028584310947978,199,models\SP model_03_-Fy_+Fz.gwb,C08
1797,-3577.41059375,8.37827641732429,8.26895877284736,214,models\SP model_03_-Fy_+Fz.gwb,C07
1799,-3554.4203359375,8.699343383685498,8.430073063735067,214,models\SP model_03_-Fy_+Fz.gwb,C08
1800,-3577.4046562500002,8.378273657195212,5.579463623574638,215,models\SP model_03_-Fy_+Fz.gwb,C07
1801,-3603.1433125,2.809228786690298,5.579463623574638,215,models\SP model_03_-Fy_+Fz.gwb,C07
1802,-3554.4122890625,8.699339509490619,5.767699677416486,215,models\SP model_03_-Fy_+Fz.gwb,C08
1803,-3580.1509453125,2.942060764717212,5.767699677416486,215,models\SP model_03_-Fy_+Fz.gwb,C08
1804,-3603.149576171875,2.8092259596271263,2.809229513198782,216,models\SP model_03_-Fy_+Fz.gwb,C07
1805,-3628.8882324218753,3.3670327252972583e-06,2.809229513198782,216,models\SP model_03_-Fy_+Fz.gwb,C07
1806,-3580.1566484375003,2.942060549870718,2.942062038786665,216,models\SP model_03_-Fy_+Fz.gwb,C08
1807,-3605.8953046875,1.3016488363731983e-06,2.942062038786665,216,models\SP model_03_-Fy_+Fz.gwb,C08
1857,-2737.9941971435546,12.63475693106412,10.96418089660376,230,models\SP model_03_-Fy_+Fz.gwb,C07
1859,-2650.9537661743166,12.965952059288687,10.905336833324718,230,models\SP model_03_-Fy_+Fz.gwb,C08
1860,-2737.9952117919925,12.634759714225783,7.212884312490642,231,models\SP model_03_-Fy_+Fz.gwb,C07
1861,-2763.733868041992,5.474212388308536,7.212884312490642,231,models\SP model_03_-Fy_+Fz.gwb,C07
1862,-2650.9548599243167,12.965957132436294,7.299358544579014,231,models\SP model_03_-Fy_+Fz.gwb,C08
1863,-2676.6935161743163,5.722959459273207,7.299358544579014,231,models\SP model_03_-Fy_+Fz.gwb,C08
1864,-2763.7321492919923,5.4742106682609535,3.9450352327384537,232,models\SP model_03_-Fy_+Fz.gwb,C07
1865,-2789.4708055419924,1.5505571273543146,3.9450352327384537,232,models\SP model_03_-Fy_+Fz.gwb,C07
1866,-2676.6917974243165,5.722959069841863,4.084389740962132,232,models\SP model_03_-Fy_+Fz.gwb,C08
1867,-2702.4304536743166,1.6601710654926347,4.084389740962132,232,models\SP model_03_-Fy_+Fz.gwb,C08
1868,-2789.4718680419924,1.5505570173698566,1.5505553697648793,233,models\SP model_03_-Fy_+Fz.gwb,C07
1869,-2815.2105242919924,1.8231477873566335e-06,1.5505553697648793,233,models\SP model_03_-Fy_+Fz.gwb,C07
1870,-2702.4315161743166,1.660172893651827,1.660172132770825,233,models\SP model_03_-Fy_+Fz.gwb,C08
1871,-2728.1701724243167,8.506693127267662e-07,1.660172132770825,233,models\SP model_03_-Fy_+Fz.gwb,C08
1925,-3350.022947265625,8.511499741274786,8.62480396779656,248,models\SP model_03_-Fy_+Fz.gwb,C07
1927,-3303.630078125,8.699473137833403,8.649622034166498,248,models\SP model_03_-Fy_+Fz.gwb,C08
1928,-3350.035154296875,8.511501600652391,5.691164194632108,249,models\SP model_03_-Fy_+Fz.gwb,C07
1929,-3375.773810546875,2.8446660905562684,5.691164194632108,249,models\SP model_03_-Fy_+Fz.gwb,C07
1930,-3303.64284375,8.699477201207861,5.788982723372751,249,models\SP model_03_-Fy_+Fz.gwb,C08
1931,-3329.3815,2.9351604189616705,5.788982723372751,249,models\SP model_03_-Fy_+Fz.gwb,C08
1932,-3375.761234375,2.8446681632641946,2.8446663758054984,250,models\SP model_03_-Fy_+Fz.gwb,C07
1933,-3401.4998906250003,1.8581088426471719e-06,2.8446663758054984,250,models\SP model_03_-Fy_+Fz.gwb,C07
1934,-3329.368642578125,2.93516288606869,2.935162652407338,250,models\SP model_03_-Fy_+Fz.gwb,C08
1935,-3355.1072988281253,6.739564690210611e-07,2.935162652407338,250,models\SP model_03_-Fy_+Fz.gwb,C08
1985,-2558.6802685546877,12.300587885816201,10.952954322197197,264,models\SP model_03_-Fy_+Fz.gwb,C07
1987,-2457.249423339844,12.430839913715134,10.713684273903507,264,models\SP model_03_-Fy_+Fz.gwb,C08
1988,-2558.677308105469,12.30058824285163,7.0834221399923365,265,models\SP model_03_-Fy_+Fz.gwb,C07
1989,-2584.415964355469,5.301825545265309,7.0834221399923365,265,models\SP model_03_-Fy_+Fz.gwb,C07
1990,-2457.244353027344,12.430840692957862,7.052306944627754,265,models\SP model_03_-Fy_+Fz.gwb,C08
1991,-2482.9830092773436,5.466312942406852,7.052306944627754,265,models\SP model_03_-Fy_+Fz.gwb,C08
1992,-2584.4170654296877,5.301832949895014,3.8277567458245607,266,models\SP model_03_-Fy_+Fz.gwb,C07
1993,-2610.1557216796878,1.5084461707636285,3.8277567458245607,266,models\SP model_03_-Fy_+Fz.gwb,C07
1994,-2482.988579589844,5.466318122091226,3.9054961320392234,266,models\SP model_03_-Fy_+Fz.gwb,C08
1995,-2508.7272358398436,1.59403608324046,3.9054961320392234,266,models\SP model_03_-Fy_+Fz.gwb,C08
1996,-2610.1559448242188,1.5084436214859507,1.5084456961528256,267,models\SP model_03_-Fy_+Fz.gwb,C07
1997,-2635.894601074219,2.413478894720809e-06,1.5084456961528256,267,models\SP model_03_-Fy_+Fz.gwb,C07
1998,-2508.725204589844,1.594034179867297,1.594035692866544,267,models\SP model_03_-Fy_+Fz.gwb,C08
1999,-2534.4638608398436,1.7616216041851313e-06,1.594035692866544,267,models\SP model_03_-Fy_+Fz.gwb,C08
2095,-4248.37573828125,13.367019611907189,8.168944854653299,112,models\SP model_03_-Fy_-Fz.gwb,C08
2097,-4392.14644140625,6.335732314689601,7.8495917143544585,113,models\SP model_03_-Fy_-Fz.gwb,C07
2098,-4248.379193359375,13.367023158517746,7.50568520524871,113,models\SP model_03_-Fy_-Fz.gwb,C08
2099,-4274.117849609375,6.062021223775176,7.50568520524871,113,models\SP model_03_-Fy_-Fz.gwb,C08
2100,-4392.1409277343755,6.335729766191729,6.335731895747436,114,models\SP model_03_-Fy_-Fz.gwb,C07
2101,-4417.879583984375,2.3451271638867696e-06,6.335731895747436,114,models\SP model_03_-Fy_-Fz.gwb,C07
2102,-4274.110365234375,6.062017662343912,6.0620190510875664,114,models\SP model_03_-Fy_-Fz.gwb,C08
2103,-4299.849021484375,1.455961042156629e-06,6.0620190510875664,114,models\SP model_03_-Fy_-Fz.gwb,C08
2153,-707.8653950195313,6.60505297520102,18.214214084918044,128,models\SP model_03_-Fy_-Fz.gwb,C07
2155,-750.67384765625,6.385161968886669,17.850394353993902,128,models\SP model_03_-Fy_-Fz.gwb,C08
2156,-707.8611958007813,6.605053499757021,5.002316747285479,129,models\SP model_03_-Fy_-Fz.gwb,C07
2157,-733.5998520507812,8.107515516825686,5.002316747285479,129,models\SP model_03_-Fy_-Fz.gwb,C07
2158,-750.6729921875,6.385162483214574,5.096904275543819,129,models\SP model_03_-Fy_-Fz.gwb,C08
2159,-776.4116484375,7.623023230742543,5.096904275543819,129,models\SP model_03_-Fy_-Fz.gwb,C08
2160,-733.5990083007813,8.107520010166299,3.672155063058339,130,models\SP model_03_-Fy_-Fz.gwb,C07
2161,-759.3376645507813,4.547176396467608,3.672155063058339,130,models\SP model_03_-Fy_-Fz.gwb,C07
2162,-776.4108046875,7.623026973548941,3.4479673127735566,130,models\SP model_03_-Fy_-Fz.gwb,C08
2163,-802.1494609375001,4.3034467508248335,3.4479673127735566,130,models\SP model_03_-Fy_-Fz.gwb,C08
2164,-759.3426333007812,4.547177216921314,4.547178865232468,131,models\SP model_03_-Fy_-Fz.gwb,C07
2165,-785.0812895507813,2.0278113569029646e-06,4.547178865232468,131,models\SP model_03_-Fy_-Fz.gwb,C07
2166,-802.1522109375001,4.303446861986351,4.303447944732364,131,models\SP model_03_-Fy_-Fz.gwb,C08
2167,-827.8908671875,1.8534092866590659e-06,4.303447944732364,131,models\SP model_03_-Fy_-Fz.gwb,C08
2225,-5176.990983673096,6.9626679079425955,9.333031079150977,147,models\SP model_03_-Fy_-Fz.gwb,C07
2227,-5030.127932403565,6.648737779611499,8.863969193680195,147,models\SP model_03_-Fy_-Fz.gwb,C08
2228,-5176.980237579346,6.962674855335141,6.962675236016896,148,models\SP model_03_-Fy_-Fz.gwb,C07
2229,-5202.718893829346,1.1132975815118777e-06,6.962675236016896,148,models\SP model_03_-Fy_-Fz.gwb,C07
2230,-5030.1197175598145,6.64874195053336,6.648741458171496,148,models\SP model_03_-Fy_-Fz.gwb,C08
2231,-5055.858373809814,1.7846990460536555e-06,6.648741458171496,148,models\SP model_03_-Fy_-Fz.gwb,C08
2277,-1075.6426611328125,9.213152481425736,29.087577876595905,161,models\SP model_03_-Fy_-Fz.gwb,C07
2279,-1108.5077802734374,8.703497145309209,28.473805952718607,161,models\SP model_03_-Fy_-Fz.gwb,C08
2280,-1075.6450751953125,9.213153535154094,10.231920678674966,162,models\SP model_03_-Fy_-Fz.gwb,C07
2282,-1108.5123740234376,8.703497017443102,10.309295637536954,162,models\SP model_03_-Fy_-Fz.gwb,C08
2285,-1127.1204423828126,13.424873695379393,2.971401609001167,163,models\SP model_03_-Fy_-Fz.gwb,C07
2287,-1159.9857001953126,12.61441975215654,2.7828343150753803,163,models\SP model_03_-Fy_-Fz.gwb,C08
2288,-1127.1182431640625,13.424876934308905,7.149107701125698,164,models\SP model_03_-Fy_-Fz.gwb,C07
2289,-1152.8568994140626,6.29122634807103,7.149107701125698,164,models\SP model_03_-Fy_-Fz.gwb,C07
2290,-1159.9854052734374,12.614423344897174,6.682538979033838,164,models\SP model_03_-Fy_-Fz.gwb,C08
2291,-1185.7240615234375,5.950018888729433,6.682538979033838,164,models\SP model_03_-Fy_-Fz.gwb,C08
2292,-1152.8607080078125,6.291229048677344,6.291230376035408,165,models\SP model_03_-Fy_-Fz.gwb,C07
2293,-1178.5993642578126,2.9876472670827856e-06,6.291230376035408,165,models\SP model_03_-Fy_-Fz.gwb,C07
2294,-1185.7247021484375,5.950020634612384,5.9500212534093775,165,models\SP model_03_-Fy_-Fz.gwb,C08
2295,-1211.4633583984375,2.1298793603785198e-06,5.9500212534093775,165,models\SP model_03_-Fy_-Fz.gwb,C08
2296,-5376.579287109375,1378.189893243273,54.34743390228382,167,models\SP model_03_-Fy_-Fz.gwb,C07
2321,-5556.757158203125,432.1881712861944,172.4970069562677,173,models\SP model_03_-Fy_-Fz.gwb,C07
2324,-5556.747623046876,432.18816274069655,171.81666261000788,174,models\SP model_03_-Fy_-Fz.gwb,C07
2325,-5582.486279296875,261.18939249420663,171.81666261000788,174,models\SP model_03_-Fy_-Fz.gwb,C07
2328,-5582.515013671875,261.1894070295933,130.58599486750956,175,models\SP model_03_-Fy_-Fz.gwb,C07
2329,-5608.2536542968755,131.38218734977357,130.58599486750956,175,models\SP model_03_-Fy_-Fz.gwb,C07
2332,-5608.220626953125,131.38217874353106,85.41329781593008,176,models\SP model_03_-Fy_-Fz.gwb,C07
2333,-5633.959283203125,47.56864614162302,85.41329781593008,176,models\SP model_03_-Fy_-Fz.gwb,C07
2336,-5633.972685546875,47.56863433775916,47.166699225606585,177,models\SP model_03_-Fy_-Fz.gwb,C07
2337,-5659.711341796875,12.980741949389937,47.166699225606585,177,models\SP model_03_-Fy_-Fz.gwb,C07
2339,-5490.50533984375,12.830695480406005,46.174845414623164,177,models\SP model_03_-Fy_-Fz.gwb,C08
2340,-5659.710404296875,12.980744637292247,19.637982468181498,178,models\SP model_03_-Fy_-Fz.gwb,C07
2341,-5685.449060546875,23.466726621290594,19.637982468181498,178,models\SP model_03_-Fy_-Fz.gwb,C07
2342,-5490.50665234375,12.83069483865259,19.651454768488648,178,models\SP model_03_-Fy_-Fz.gwb,C08
2344,-5685.447095703125,23.466731162074733,3.8214465748680237,179,models\SP model_03_-Fy_-Fz.gwb,C07
2345,-5711.185751953125,24.23149380235135,3.8214465748680237,179,models\SP model_03_-Fy_-Fz.gwb,C07
2348,-5711.18388671875,24.231493117688817,7.537512317012133,180,models\SP model_03_-Fy_-Fz.gwb,C07
2349,-5736.92254296875,16.784862369264925,7.537512317012133,180,models\SP model_03_-Fy_-Fz.gwb,C07
2351,-5567.71865234375,15.911350447460173,6.958807807194539,180,models\SP model_03_-Fy_-Fz.gwb,C08
2352,-5736.937216796875,16.784863622802142,9.723011315598933,181,models\SP model_03_-Fy_-Fz.gwb,C07
2353,-5762.6758730468755,7.067451452908314,9.723011315598933,181,models\SP model_03_-Fy_-Fz.gwb,C07
2354,-5567.73346484375,15.911352431203339,9.181708305874187,181,models\SP model_03_-Fy_-Fz.gwb,C08
2355,-5593.4721210937505,6.73616826539827,9.181708305874187,181,models\SP model_03_-Fy_-Fz.gwb,C08
2356,-5762.663498046875,7.067452620640951,7.067452668818979,182,models\SP model_03_-Fy_-Fz.gwb,C07
2357,-5788.402154296875,1.7873265440191082e-06,7.067452668818979,182,models\SP model_03_-Fy_-Fz.gwb,C07
2358,-5593.45749609375,6.736169845780471,6.736170405988662,182,models\SP model_03_-Fy_-Fz.gwb,C08
2359,-5619.19615234375,2.4931435097225357e-06,6.736170405988662,182,models\SP model_03_-Fy_-Fz.gwb,C08
2360,-1115.108958984375,1354.4207201508252,48.62730852951961,184,models\SP model_03_-Fy_-Fz.gwb,C07
2417,-1501.1844658203124,7.156567915931375,8.975574688977614,198,models\SP model_03_-Fy_-Fz.gwb,C07
2419,-1522.755333984375,6.76333834820237,8.390637268523545,198,models\SP model_03_-Fy_-Fz.gwb,C08
2420,-1501.1926689453126,7.1565659936264,7.156567974440359,199,models\SP model_03_-Fy_-Fz.gwb,C07
2421,-1526.9313251953126,2.3331472047895883e-06,7.156567974440359,199,models\SP model_03_-Fy_-Fz.gwb,C07
2422,-1522.762271484375,6.763335499295834,6.763337471417453,199,models\SP model_03_-Fy_-Fz.gwb,C08
2423,-1548.500927734375,2.9524571606321277e-06,6.763337471417453,199,models\SP model_03_-Fy_-Fz.gwb,C08
2469,-5081.209966796875,12.029505882386138,25.832462043326174,212,models\SP model_03_-Fy_-Fz.gwb,C07
2471,-4940.73776171875,10.546029697172818,25.464806030667347,212,models\SP model_03_-Fy_-Fz.gwb,C08
2472,-5081.214119140625,12.029502716660426,7.0710749111187035,213,models\SP model_03_-Fy_-Fz.gwb,C07
2474,-4940.7440273437505,10.54603106179404,7.224952618795604,213,models\SP model_03_-Fy_-Fz.gwb,C08
2479,-4992.21315234375,13.432976721442872,3.618779958171033,214,models\SP model_03_-Fy_-Fz.gwb,C08
2481,-5158.437056640625,6.350415299507963,7.842087849474171,215,models\SP model_03_-Fy_-Fz.gwb,C07
2482,-4992.22605859375,13.43298000423297,7.383688184096595,215,models\SP model_03_-Fy_-Fz.gwb,C08
2483,-5017.96471484375,6.053952683549673,7.383688184096595,215,models\SP model_03_-Fy_-Fz.gwb,C08
2484,-5158.431373046875,6.350417082620307,6.350416961812572,216,models\SP model_03_-Fy_-Fz.gwb,C07
2485,-5184.170029296875,7.509855153666044e-07,6.350416961812572,216,models\SP model_03_-Fy_-Fz.gwb,C07
