,Fx,Mres,Fres,elementIndex,modelName,combCase
726,127.4171171875,0.0,0.0,172,models\NP model_04d_deflection.gwb,C27
727,113.1022578125,0.0,0.0,172,models\NP model_04d_deflection.gwb,C27
728,127.4171171875,0.0,0.0,172,models\NP model_04d_deflection.gwb,C40
729,113.1022578125,0.0,0.0,172,models\NP model_04d_deflection.gwb,C40
730,127.4171171875,0.0,0.0,172,models\NP model_04d_deflection.gwb,C41
731,113.1022578125,0.0,0.0,172,models\NP model_04d_deflection.gwb,C41
732,127.4171171875,0.0,0.0,172,models\NP model_04d_deflection.gwb,C54
733,113.1022578125,0.0,0.0,172,models\NP model_04d_deflection.gwb,C54
734,127.4171171875,0.0,0.0,172,models\NP model_04d_deflection.gwb,C55
735,113.1022578125,0.0,0.0,172,models\NP model_04d_deflection.gwb,C55
736,113.10229687500001,0.0,0.0,173,models\NP model_04d_deflection.gwb,C9
738,113.10229687500001,0.0,0.0,173,models\NP model_04d_deflection.gwb,C10
740,113.10229687500001,0.0,0.0,173,models\NP model_04d_deflection.gwb,C26
742,113.10229687500001,0.0,0.0,173,models\NP model_04d_deflection.gwb,C27
744,113.10229687500001,0.0,0.0,173,models\NP model_04d_deflection.gwb,C40
746,113.10229687500001,0.0,0.0,173,models\NP model_04d_deflection.gwb,C41
748,113.10229687500001,0.0,0.0,173,models\NP model_04d_deflection.gwb,C54
750,113.10229687500001,0.0,0.0,173,models\NP model_04d_deflection.gwb,C55
880,128.9700879702568,2.17941890634668,0.9002042283925968,183,models\NP model_04d_deflection.gwb,C9
881,121.81265047025681,1.7293237365279714,0.9002042283925968,183,models\NP model_04d_deflection.gwb,C9
882,128.9700879702568,2.17941890634668,0.9002042283925968,183,models\NP model_04d_deflection.gwb,C10
883,121.81265047025681,1.7293237365279714,0.9002042283925968,183,models\NP model_04d_deflection.gwb,C10
884,128.9700879702568,2.17941890634668,0.9002042283925968,183,models\NP model_04d_deflection.gwb,C26
885,121.81265047025681,1.7293237365279714,0.9002042283925968,183,models\NP model_04d_deflection.gwb,C26
886,128.9700879702568,2.17941890634668,0.9002042283925968,183,models\NP model_04d_deflection.gwb,C27
887,121.81265047025681,1.7293237365279714,0.9002042283925968,183,models\NP model_04d_deflection.gwb,C27
888,128.9700879702568,2.17941890634668,0.9002042283925968,183,models\NP model_04d_deflection.gwb,C40
889,121.81265047025681,1.7293237365279714,0.9002042283925968,183,models\NP model_04d_deflection.gwb,C40
890,128.9700879702568,2.17941890634668,0.9002042283925968,183,models\NP model_04d_deflection.gwb,C41
891,121.81265047025681,1.7293237365279714,0.9002042283925968,183,models\NP model_04d_deflection.gwb,C41
892,128.9700879702568,2.17941890634668,0.9002042283925968,183,models\NP model_04d_deflection.gwb,C54
893,121.81265047025681,1.7293237365279714,0.9002042283925968,183,models\NP model_04d_deflection.gwb,C54
894,128.9700879702568,2.17941890634668,0.9002042283925968,183,models\NP model_04d_deflection.gwb,C55
895,121.81265047025681,1.7293237365279714,0.9002042283925968,183,models\NP model_04d_deflection.gwb,C55
896,121.81267101621629,1.7293237714722225,0.848262228959712,184,models\NP model_04d_deflection.gwb,C9
897,107.49781164121627,0.8810844782981662,0.848262228959712,184,models\NP model_04d_deflection.gwb,C9
