,element_nos,Cs,xDivL,Fx,Mres
2368,154,C37,0.0,-508.28509686401355,2.3955730630005885
2369,154,C37,1.0,-517.8777538952636,3.8801975723831814e-07
2370,156,C37,0.0,-2216.7185227172854,178.73480875294334
2371,156,C37,1.0,-2226.3111800781253,148.36422613496416
2372,157,C37,0.0,-2226.3126013281253,148.3640729735196
2373,157,C37,1.0,-2235.905258359375,202.77762855847124
2374,158,C37,0.0,-2235.909607519531,202.77745172771057
2375,158,C37,1.0,-2245.502264550781,228.4835392669903
2376,159,C37,0.0,-2245.4957755468754,228.4835088902593
2377,159,C37,1.0,-2255.088435214844,209.1966254259586
2378,160,C37,0.0,-2255.0901786523436,209.19658665912274
2379,160,C37,1.0,-2264.6828356835945,160.73846563419625
2380,161,C37,0.0,-2264.6871070898437,160.7384632448153
2381,161,C37,1.0,-2274.279764121093,103.01441519005299
2382,162,C37,0.0,-2274.274101367188,103.01439704527182
2383,162,C37,1.0,-2283.8667583984384,49.59436291635621
2384,163,C37,0.0,-2283.8714772949224,49.59436335612962
2385,163,C37,1.0,-2293.464134326172,15.830933199454677
2386,164,C37,0.0,-2293.4613684179685,15.830935755982974
2387,164,C37,1.0,-2303.0540201757813,9.41165499508192
2388,165,C37,0.0,-2303.0513448437505,9.411649857338725
2389,165,C37,1.0,-2312.6440018750004,10.314338881334688
2390,166,C37,0.0,-2312.6499842089847,10.314338854334306
2391,166,C37,1.0,-2322.2426412402347,6.4575133243092715
2392,167,C37,0.0,-2322.2390120800787,6.457513043407193
2393,167,C37,1.0,-2331.8316691113287,2.377793837444838
2394,168,C37,0.0,-2331.830867392578,2.377793453187452
2395,168,C37,1.0,-2341.423524423828,4.903363005717597e-07
2396,170,C37,0.0,-323.0125741131591,184.38525325194243
2397,170,C37,1.0,-332.60523147399897,150.3657726075572
2398,171,C37,0.0,-332.60602504333485,150.36561275120482
2399,171,C37,1.0,-342.19868207458484,201.9960058045751
2400,172,C37,0.0,-342.2012376898194,201.99603782589955
2401,172,C37,1.0,-351.7938947210693,227.20820976415354
2402,173,C37,0.0,-351.79046035583497,227.20832155326926
2403,173,C37,1.0,-361.3831200238037,208.1481866063187
2404,174,C37,0.0,-361.38369167419427,208.14822992251288
2405,174,C37,1.0,-370.9763487054443,160.10724406851597
2406,175,C37,0.0,-370.97651824157714,160.10724563990303
2407,175,C37,1.0,-380.5691752728271,102.79043604235886
2408,176,C37,0.0,-380.56974585876463,102.79041945056855
2409,176,C37,1.0,-390.16240289001456,49.71658388662926
2410,177,C37,0.0,-390.1657103900146,49.71657696084553
2411,177,C37,1.0,-399.7583674212646,16.115638054374248
2412,178,C37,0.0,-399.75418566345223,16.115638576385862
2413,178,C37,1.0,-409.3468374212647,9.422714838963875
2414,179,C37,0.0,-409.34603874938983,9.422710006002832
2415,179,C37,1.0,-418.93869578063976,10.256768487980903
2416,180,C37,0.0,-418.9399374212645,10.256767336159378
2417,180,C37,1.0,-428.5325944525145,6.427519746850711
2418,181,C37,0.0,-428.5350186322023,6.427521088097714
2419,181,C37,1.0,-438.12767566345224,2.3705347528900744
2420,182,C37,0.0,-438.1249443890381,2.3705344280734924
2421,182,C37,1.0,-447.71760142028825,9.977350438747539e-08
2422,184,C37,0.0,-2137.9420912182627,177.1899449930317
2423,184,C37,1.0,-2147.534748579102,148.66742940234082
2424,185,C37,0.0,-2147.538636191406,148.66761654095495
2425,185,C37,1.0,-2157.1312932226565,202.00741525352532
2426,186,C37,0.0,-2157.1313464599616,202.00761607723342
2427,186,C37,1.0,-2166.724003491211,226.78903824387646
2428,187,C37,0.0,-2166.719830644531,226.7888943593256
2429,187,C37,1.0,-2176.3124903125,207.24433038696623
2430,188,C37,0.0,-2176.315808862305,207.2444107433025
2431,188,C37,1.0,-2185.908465893555,159.0263727992839
2432,189,C37,0.0,-2185.907263706055,159.02635295949233
2433,189,C37,1.0,-2195.4999207373053,101.78549874397532
2434,190,C37,0.0,-2195.500966523438,101.78549969887877
2435,190,C37,1.0,-2205.0936235546874,48.911404536106424
2436,191,C37,0.0,-2205.0944951513675,48.91141153667507
2437,191,C37,1.0,-2214.6871521826174,15.60283826168574
2438,192,C37,0.0,-2214.6836953125007,15.602837798020898
2439,192,C37,1.0,-2224.276347070313,9.405638882437348
2440,193,C37,0.0,-2224.279727226563,9.40564099834765
2441,193,C37,1.0,-2233.8723842578124,10.237996848534092
2442,194,C37,0.0,-2233.869114257813,10.237999114131187
2443,194,C37,1.0,-2243.461771289063,6.393774547242673
2444,195,C37,0.0,-2243.465897460938,6.393772884875269
2445,195,C37,1.0,-2253.058554492188,2.3507756086315754
2446,196,C37,0.0,-2253.056192070313,2.350775189124028
2447,196,C37,1.0,-2262.648849101563,9.568931192051959e-08
2448,198,C37,0.0,-529.943405606872,257.96857206468286
2449,198,C37,1.0,-534.7397346020507,183.73939302488645
2450,200,C37,0.0,-2339.423165611755,254.86044099070384
2451,200,C37,1.0,-2344.2194946069335,181.41350009249615
2452,202,C37,0.0,-458.84317420916693,254.22934574278747
2453,202,C37,1.0,-463.6395032043457,184.39199055548818
2454,204,C37,0.0,-2280.348926275817,250.18182065739217
2455,204,C37,1.0,-2285.145255270996,181.3140039947871
2456,206,C37,0.0,-388.3788177833858,251.7943216979527
2457,206,C37,1.0,-393.17514677856457,184.87779235643038
2458,208,C37,0.0,-2211.924603951599,244.04356138970212
2459,208,C37,1.0,-2216.720932946777,178.73519155759035
2460,210,C37,0.0,-318.2207156068719,249.89965298639083
2461,210,C37,1.0,-323.01704460205076,184.3855466055988
2462,212,C37,0.0,-2133.1513905336296,240.86608341074674
2463,212,C37,1.0,-2137.9477195288086,177.18977052938163
2464,86,C38,0.0,-244.29068787597632,206.0772473843751
2465,86,C38,1.0,-251.04107638916003,86.48355182796801
2466,87,C38,0.0,-251.04156203857414,86.4835918844573
2467,87,C38,1.0,-257.79195031982414,132.5979203777776
2468,88,C38,0.0,-257.79405612548805,132.597683373722
2469,88,C38,1.0,-264.5444444067382,181.4570411858744
2470,89,C38,0.0,-264.5419397338867,181.4569028699753
2471,89,C38,1.0,-271.29232987060544,182.61911310841168
2472,90,C38,0.0,-271.29248337158185,182.61917918915896
2473,90,C38,1.0,-278.0428716528319,149.39002216232305
2474,91,C38,0.0,-278.04346065673815,149.39005906294406
2475,91,C38,1.0,-284.7938489379882,101.65318295553392
2476,92,C38,0.0,-284.79268026123043,101.65319176825172
2477,92,C38,1.0,-291.54306854248046,53.57417749748847
2478,93,C38,0.0,-291.54640225830065,53.57417805224806
2479,93,C38,1.0,-298.29679053955056,19.164649194422946
2480,94,C38,0.0,-298.2943064916992,19.16464359674234
2481,94,C38,1.0,-305.0446910620116,5.222496990510066
2482,95,C38,0.0,-305.0438625708007,5.222499214744496
2483,95,C38,1.0,-311.7942508520507,8.184765182949121
2484,96,C38,0.0,-311.7950608276366,8.18476661115102
2485,96,C38,1.0,-318.5454491088866,5.7842671916672534
2486,97,C38,0.0,-318.54747559814444,5.784267384441969
2487,97,C38,1.0,-325.29786387939447,2.2848101296537364
2488,98,C38,0.0,-325.2957563208007,2.2848100422898647
2489,98,C38,1.0,-332.04614460205073,3.6134190027371503e-07
2490,100,C38,0.0,-1431.454295422363,202.7504464515624
2491,100,C38,1.0,-1438.2046839355467,85.27484208703852
2492,101,C38,0.0,-1438.206947910156,85.27492464237552
2493,101,C38,1.0,-1444.957336191406,132.5901240665524
2494,102,C38,0.0,-1444.9580836132807,132.5898707610647
2495,102,C38,1.0,-1451.7084718945307,180.98401178627483
2496,103,C38,0.0,-1451.7041339257814,180.98387206887884
2497,103,C38,1.0,-1458.4545240625002,181.84342062473397
2498,104,C38,0.0,-1458.4574483593744,181.84345359420342
2499,104,C38,1.0,-1465.2078366406245,148.5807319827108
2500,105,C38,0.0,-1465.2074853124996,148.58072561190656
2501,105,C38,1.0,-1471.9578735937496,100.98205330211013
2502,106,C38,0.0,-1471.9588478515625,100.98207500154908
2503,106,C38,1.0,-1478.7092361328125,53.114353839470425
2504,107,C38,0.0,-1478.7094683203122,53.11436008619037
2505,107,C38,1.0,-1485.4598566015623,18.924732926282772
2506,108,C38,0.0,-1485.4556130078124,18.9247286154174
2507,108,C38,1.0,-1492.2059975781249,5.216260336852075
2508,109,C38,0.0,-1492.21048421875,5.216258805283313
2509,109,C38,1.0,-1498.9608725,8.163540590946736
2510,110,C38,0.0,-1498.9584975781245,8.16353992065982
2511,110,C38,1.0,-1505.7088858593747,5.756958964101306
2512,111,C38,0.0,-1505.7118542187495,5.756959475029232
2513,111,C38,1.0,-1512.4622424999998,2.2709472858943194
2514,112,C38,0.0,-1512.4588240624996,2.2709470521373007
2515,112,C38,1.0,-1519.2092123437496,2.0328359599897935e-07
2516,114,C38,0.0,-173.07603480224594,202.98346188995072
2517,114,C38,1.0,-179.82642331542962,89.10533900210824
2518,115,C38,0.0,-179.82665621582024,89.10548162725834
2519,115,C38,1.0,-186.57704449707026,133.07376178109348
2520,116,C38,0.0,-186.5786667968748,133.07389554076602
2521,116,C38,1.0,-193.32905507812484,179.58260603662268
2522,117,C38,0.0,-193.32698369384764,179.5826493678504
2523,117,C38,1.0,-200.07737383056636,179.93547916272462
2524,118,C38,0.0,-200.07759934082014,179.93544308777822
2525,118,C38,1.0,-206.82798762207017,146.86119070076347
2526,119,C38,0.0,-206.82928541503895,146.86118983085424
2527,119,C38,1.0,-213.57967369628898,99.7602734271152
2528,120,C38,0.0,-213.57820068603507,99.7602695142249
2529,120,C38,1.0,-220.3285889672851,52.482384460695876
2530,121,C38,0.0,-220.3313975244141,52.48237347402504
2531,121,C38,1.0,-227.081785805664,18.776583448583423
2532,122,C38,0.0,-227.07869892822256,18.776586057057997
2533,122,C38,1.0,-233.82908349853503,5.349398263108563
2534,123,C38,0.0,-233.8293375634765,5.349398676756557
2535,123,C38,1.0,-240.5797258447265,8.100583144662396
2536,124,C38,0.0,-240.58264722900375,8.100583895391035
2537,124,C38,1.0,-247.33303551025378,5.693610146152302
2538,125,C38,0.0,-247.32973717285142,5.69361030797486
2539,125,C38,1.0,-254.08012545410145,2.2438627785318417
2540,126,C38,0.0,-254.08012722412087,2.243863138987569
2541,126,C38,1.0,-260.8305155053709,3.284027035717436e-07
2542,128,C38,0.0,-1366.4880881958006,199.37747788572037
2543,128,C38,1.0,-1373.2384767089843,87.79608528432134
2544,129,C38,0.0,-1373.239728642578,87.7957815298277
2545,129,C38,1.0,-1379.9901169238278,133.06405563116277
2546,130,C38,0.0,-1379.9927879589848,133.0639687324634
2547,130,C38,1.0,-1386.7431762402348,179.1022476464534
2548,131,C38,0.0,-1386.741186220703,179.10243600428814
2549,131,C38,1.0,-1393.4915763574218,179.13300635900063
2550,132,C38,0.0,-1393.4906012792967,179.13297699269742
2551,132,C38,1.0,-1400.2409895605472,146.01580685539793
2552,133,C38,0.0,-1400.244345498047,146.01579486867382
2553,133,C38,1.0,-1406.994733779297,99.05366516145723
2554,134,C38,0.0,-1406.9907931347655,99.05367686232066
2555,134,C38,1.0,-1413.7411814160155,51.99330584312305
2556,135,C38,0.0,-1413.7435399804685,51.993311889557276
2557,135,C38,1.0,-1420.4939282617186,18.51806514214273
2558,136,C38,0.0,-1420.4945562402343,18.518070920360174
2559,136,C38,1.0,-1427.244940810547,5.34103819155689
2560,137,C38,0.0,-1427.2414699707028,5.341040660268409
2561,137,C38,1.0,-1433.991858251953,8.07903744922258
2562,138,C38,0.0,-1433.9954724804688,8.07903798182869
2563,138,C38,1.0,-1440.7458607617189,5.665241309099866
2564,139,C38,0.0,-1440.7437940234374,5.665241528062953
2565,139,C38,1.0,-1447.4941823046875,2.229316177976919
2566,140,C38,0.0,-1447.4937476171872,2.2293162111482783
2567,140,C38,1.0,-1454.2441358984374,2.477797338792404e-07
2568,142,C38,0.0,-102.61110316162089,200.1122811357593
2569,142,C38,1.0,-109.36149167480458,91.07875048088204
2570,143,C38,0.0,-109.36168473144522,91.07898420332262
2571,143,C38,1.0,-116.11207301269525,133.26733086539528
2572,144,C38,0.0,-116.11340703124985,133.26755218309054
2573,144,C38,1.0,-122.86379531249987,177.7619826291239
2574,145,C38,0.0,-122.86205205322258,177.761891900498
2575,145,C38,1.0,-129.61244218994133,177.43345363781006
2576,146,C38,0.0,-129.61262785644513,177.43349834382698
2577,146,C38,1.0,-136.36301613769515,144.53285020470926
2578,147,C38,0.0,-136.36501236816395,144.53287246946493
2579,147,C38,1.0,-143.11540064941397,98.03016923403233
2580,148,C38,0.0,-143.11318467040996,98.030150799755
2581,148,C38,1.0,-149.86357295166,51.49064965890096
2582,149,C38,0.0,-149.86638619628894,51.490652043669634
2583,149,C38,1.0,-156.61677447753885,18.424214109573366
2584,150,C38,0.0,-156.61364306884758,18.424212315266008
2585,150,C38,1.0,-163.36402763916,5.443724157082398
2586,151,C38,0.0,-163.36265514160144,5.443726667593398
2587,151,C38,1.0,-170.11304342285146,8.01875303404817
2588,152,C38,0.0,-170.11747183837878,8.01875217265738
2589,152,C38,1.0,-176.8678601196288,5.609593342310311
2590,153,C38,0.0,-176.8647656884764,5.609593957015903
2591,153,C38,1.0,-183.61515396972644,2.206330930812642
2592,154,C38,0.0,-183.61593386474587,2.2063316510263236
2593,154,C38,1.0,-190.3663221459959,3.78310300386892e-07
2594,156,C38,0.0,-1298.0655508129882,195.2238392077425
2595,156,C38,1.0,-1304.815939326172,89.16680456205432
2596,157,C38,0.0,-1304.817396748047,89.16661964216736
2597,157,C38,1.0,-1311.567785029297,133.2734799683609
2598,158,C38,0.0,-1311.5694058300783,133.27329039351588
2599,158,C38,1.0,-1318.3197941113285,177.25146515395187
2600,159,C38,0.0,-1318.317187919922,177.2514279527594
2601,159,C38,1.0,-1325.0675780566407,176.50994715156452
2602,160,C38,0.0,-1325.0671793066406,176.5099055036202
2603,160,C38,1.0,-1331.8175675878908,143.52585221517083
2604,161,C38,0.0,-1331.8220136035156,143.52585141232532
2605,161,C38,1.0,-1338.5724018847657,97.1663836676145
2606,162,C38,0.0,-1338.5674508496097,97.16636566158982
2607,162,C38,1.0,-1345.3178391308595,50.87324835450454
2608,163,C38,0.0,-1345.3210828710937,50.87324796318978
2609,163,C38,1.0,-1352.0714711523435,18.083529525870556
2610,164,C38,0.0,-1352.0696298144533,18.08353200672128
2611,164,C38,1.0,-1358.820014384766,5.4271673487356455
2612,165,C38,0.0,-1358.818974013672,5.427161980129536
2613,165,C38,1.0,-1365.5693622949223,7.995874845573951
2614,166,C38,0.0,-1365.572169042969,7.995874680694571
2615,166,C38,1.0,-1372.3225573242191,5.576439482460882
2616,167,C38,0.0,-1372.3213389062505,5.576439274872249
2617,167,C38,1.0,-1379.0717271875003,2.1887415005001603
2618,168,C38,0.0,-1379.0704467578125,2.1887411264678085
2619,168,C38,1.0,-1385.8208350390626,4.578638588831274e-07
2620,170,C38,0.0,-32.56752373535146,197.2744137906535
2621,170,C38,1.0,-39.31791224853515,92.11417157875616
2622,171,C38,0.0,-39.31871266357415,92.11408224544545
2623,171,C38,1.0,-46.06910094482418,133.08509650256562
2624,172,C38,0.0,-46.0707365942382,133.08514896709815
2625,172,C38,1.0,-52.821124875488216,176.0045714665307
2626,173,C38,0.0,-52.818597468261686,176.0046872805444
2627,173,C38,1.0,-59.56898760498043,175.15932419732047
2628,174,C38,0.0,-59.569633996581906,175.15937295207056
2629,174,C38,1.0,-66.32002227783192,142.45389700268268
2630,175,C38,0.0,-66.32009085205074,142.45389744832408
2631,175,C38,1.0,-73.07047913330076,96.49890475227322
2632,176,C38,0.0,-73.07120362060542,96.49888619923803
2633,176,C38,1.0,-79.82159190185544,50.615576466023825
2634,177,C38,0.0,-79.82371225830073,50.615569422989736
2635,177,C38,1.0,-86.57410053955064,18.10549134739855
2636,178,C38,0.0,-86.57098696044919,18.105491954738966
2637,178,C38,1.0,-93.32137153076164,5.495367844620548
2638,179,C38,0.0,-93.32069843017568,5.4953628407472
2639,179,C38,1.0,-100.07108671142566,7.939714496565462
2640,180,C38,0.0,-100.07221145263662,7.939713191489881
2641,180,C38,1.0,-106.82259973388665,5.533885437716601
2642,181,C38,0.0,-106.8241333325194,5.533886741769667
2643,181,C38,1.0,-113.57452161376942,2.1730090682020573
2644,182,C38,0.0,-113.5725921801756,2.173008702031295
2645,182,C38,1.0,-120.32298046142563,8.891786945968939e-08
2646,184,C38,0.0,-1225.1787030786134,191.81412988325167
2647,184,C38,1.0,-1231.929091591797,89.97122194668033
2648,185,C38,0.0,-1231.9318400195311,89.97130387754258
2649,185,C38,1.0,-1238.6822283007812,133.0970170521337
2650,186,C38,0.0,-1238.6830312695313,133.09721431819455
2651,186,C38,1.0,-1245.433419550781,175.481806927169
2652,187,C38,0.0,-1245.4303844726562,175.4816693470947
2653,187,C38,1.0,-1252.180774609375,174.18232544221763
2654,188,C38,0.0,-1252.182396015625,174.18240590092194
2655,188,C38,1.0,-1258.932784296875,141.37476292910617
2656,189,C38,0.0,-1258.932536796875,141.3747413903957
2657,189,C38,1.0,-1265.6829250781248,95.5643973923253
2658,190,C38,0.0,-1265.6830961328128,95.56439692814902
2659,190,C38,1.0,-1272.433484414063,49.93994410846532
2660,191,C38,0.0,-1272.4347307421874,49.93995085530663
2661,191,C38,1.0,-1279.1851190234374,17.727492585244924
2662,192,C38,0.0,-1279.1820372265624,17.727492454877833
2663,192,C38,1.0,-1285.932421796875,5.475573822483458
2664,193,C38,0.0,-1285.9354175781255,5.475576104008292
2665,193,C38,1.0,-1292.6858058593753,7.916273988182948
2666,194,C38,0.0,-1292.6830749218748,7.916276206031489
2667,194,C38,1.0,-1299.433463203125,5.498612037426136
2668,195,C38,0.0,-1299.4365909375003,5.498610317732176
2669,195,C38,1.0,-1306.1869792187504,2.1540540346884027
2670,196,C38,0.0,-1306.185444921875,2.154053699239243
2671,196,C38,1.0,-1312.9358332031247,9.619031068218119e-08
2672,198,C38,0.0,-240.91853357855172,296.76159608346086
2673,198,C38,1.0,-244.2937280566406,206.0770201422907
2674,200,C38,0.0,-1428.0790740155635,292.64750065814246
2675,200,C38,1.0,-1431.4542684936523,202.75050207696842
2676,202,C38,0.0,-169.70166864935243,291.1174926892524
2677,202,C38,1.0,-173.0768631274413,202.9834789073235
2678,204,C38,0.0,-1363.117368302673,286.6734015522983
2679,204,C38,1.0,-1366.492562780762,199.377261673447
2680,206,C38,0.0,-99.2373122235712,285.975059333232
2681,206,C38,1.0,-102.61250670166012,200.1122469582129
2682,208,C38,0.0,-1294.6930459784542,280.05074517126906
2683,208,C38,1.0,-1298.0682404565432,195.22402046036538
2684,210,C38,0.0,-29.195843578551727,281.22640980175146
2685,210,C38,1.0,-32.5710380566406,197.2748342647748
2686,212,C38,0.0,-1221.8072989374384,274.6340588181543
2687,212,C38,1.0,-1225.1824934155272,191.81378077190593
2688,86,C54,0.0,-1178.0077882293701,264.0818686736286
2689,86,C54,1.0,-1187.60044559021,147.37120073196914
2690,87,C54,0.0,-1187.600386552124,147.37130273928895
