,Location,nodeIndex,Type,combCasePerm,combCase,set,Fx,Fy,Fz,Mxx,Myy,Mzz
233746,C3/4A,144,maxMyy,C14p25539,14,STR/GEO Set B,11.04431701522827,-0.7040280265164376,0.974473798041341,6.010284039459228,62.22489437065124,-0.007041889743506908
232007,C3/4A,144,minMyy,C14p23800,14,STR/GEO Set B,-10.252734535888731,8.017059994691593,186.20663681175773,-48.24423710526322,-56.971839633900224,0.001518701206180776
222162,C3/4A,144,maxMzz,C14p13955,14,STR/GEO Set B,1.8563052475914361,6.996434181984645,89.76443966605375,-87.67046239353989,10.94725441223771,0.019093169587511147
234409,C3/4A,144,minMzz,C14p26202,14,STR/GEO Set B,-3.74132202785492,34.57756941923141,36.46746118776441,-139.7677131852722,-21.69095997764588,-0.03950195780210197
328213,C5/6B,145,maxFx,C14p25366,14,STR/GEO Set B,5.802589525203705,-0.7706270783233635,54.06461387111246,-73.73471824188232,33.124572571214436,0.0011766281858459136
326263,C5/6B,145,minFx,C14p23416,14,STR/GEO Set B,-5.806550512319952,-3.487373284030035,126.02529191011429,34.77706429893732,-32.83514719902396,-0.0006048728985566414
327856,C5/6B,145,maxFy,C14p25009,14,STR/GEO Set B,0.015658370110988615,22.54095546482086,30.869383863134384,-168.2175873452759,0.1787364065027237,-0.01817436549946666
326803,C5/6B,145,minFy,C14p23956,14,STR/GEO Set B,-5.771356897257716,-9.585622240672185,74.71321929000439,94.3972938820672,-32.96439376980305,0.0059058885105844824
315083,C5/6B,145,maxFz,C14p12236,14,STR/GEO Set B,2.815210137421936,-2.095309861788825,159.84926576621055,13.493666706163891,16.2727204750216,0.008381147373184215
327996,C5/6B,145,minFz,C14p25149,14,STR/GEO Set B,-5.650520627322198,-0.2079547139358521,9.276813145862219,4.508823781433106,-32.31759530992151,0.018313128593713045
317179,C5/6B,145,maxMxx,C14p14332,14,STR/GEO Set B,-2.9279995399285847,-7.481263924822882,112.91376232966009,123.33910686119319,-16.7582901333952,0.011958729667817825
327864,C5/6B,145,minMxx,C14p25017,14,STR/GEO Set B,0.0476911035990715,21.233933092384337,51.601598487157815,-195.35220381256104,0.4877898685789109,-0.025338605680912736
328213,C5/6B,145,maxMyy,C14p25366,14,STR/GEO Set B,5.802589525203705,-0.7706270783233635,54.06461387111246,-73.73471824188232,33.124572571214436,0.0011766281858459136
326425,C5/6B,145,minMyy,C14p23578,14,STR/GEO Set B,-5.797681664329916,-9.041016025424076,74.64605353120805,91.30157682335138,-33.09904797760368,0.00435339305048401
316774,C5/6B,145,maxMzz,C14p13927,14,STR/GEO Set B,-2.8418092137755457,-0.07632367789752766,94.53712491369785,-38.598332652356625,-16.228774525256163,0.03109137586896831
