,Location,nodeIndex,Type,combCasePerm,combCase,set,Fx,Fy,Fz,Mxx,Myy,Mzz
8703,S3/4,2631,minFz,C33p4,33,ULS C Dead,0.0987651922798157,-3.0540147088623044,96.57455671966554,-99.50448442504883,-0.18349419761657715,-0.680983599472046
8703,S3/4,2631,maxMxx,C33p4,33,ULS C Dead,0.0987651922798157,-3.0540147088623044,96.57455671966554,-99.50448442504883,-0.18349419761657715,-0.680983599472046
8700,S3/4,2631,minMxx,C33p1,33,ULS C Dead,0.13342903351783753,-4.117589641571045,766.14133984375,-257.9619494190216,0.04744029891490936,-0.818628752052784
8700,S3/4,2631,maxMyy,C33p1,33,ULS C Dead,0.13342903351783753,-4.117589641571045,766.14133984375,-257.9619494190216,0.04744029891490936,-0.818628752052784
8702,S3/4,2631,minMyy,C33p3,33,ULS C Dead,0.9068429129123688,-4.660320110321045,766.2895061035157,-255.4915939502716,-0.4194896937608719,-3.186090666115284
8701,S3/4,2631,maxMzz,C33p2,33,ULS C Dead,-0.910419233083725,-3.139052532196045,765.0905720214844,-255.8648427295685,-0.018176735997200013,2.254550203025341
8702,S3/4,2631,minMzz,C33p3,33,ULS C Dead,0.9068429129123688,-4.660320110321045,766.2895061035157,-255.4915939502716,-0.4194896937608719,-3.186090666115284
11311,S1/2,2632,maxFx,C33p2,33,ULS C Dead,-1.0733208169341089,0.3219689064025879,763.7829487342834,247.01088500881195,-0.3692178027629852,-2.468293632745743
11310,S1/2,2632,minFx,C33p1,33,ULS C Dead,-2.040092850625515,-1.3053927879333496,762.98201379776,251.43721411037447,-1.0062334887981415,-4.713234794855118
11311,S1/2,2632,maxFy,C33p2,33,ULS C Dead,-1.0733208169341089,0.3219689064025879,763.7829487342834,247.01088500881195,-0.3692178027629852,-2.468293632745743
11312,S1/2,2632,minFy,C33p3,33,ULS C Dead,-1.933786728799343,-1.3555752296447754,762.9428697509766,251.45295663452148,-0.739251188993454,-4.495794685602188
11311,S1/2,2632,maxFz,C33p2,33,ULS C Dead,-1.0733208169341089,0.3219689064025879,763.7829487342834,247.01088500881195,-0.3692178027629852,-2.468293632745743
11313,S1/2,2632,minFz,C33p4,33,ULS C Dead,-1.6481247497558595,-1.0427628813552858,94.31433376735687,93.80830550538062,-0.4700795120239258,-3.8192928798294075
11312,S1/2,2632,maxMxx,C33p3,33,ULS C Dead,-1.933786728799343,-1.3555752296447754,762.9428697509766,251.45295663452148,-0.739251188993454,-4.495794685602188
11313,S1/2,2632,minMxx,C33p4,33,ULS C Dead,-1.6481247497558595,-1.0427628813552858,94.31433376735687,93.80830550538062,-0.4700795120239258,-3.8192928798294075
11311,S1/2,2632,maxMyy,C33p2,33,ULS C Dead,-1.0733208169341089,0.3219689064025879,763.7829487342834,247.01088500881195,-0.3692178027629852,-2.468293632745743
11310,S1/2,2632,minMyy,C33p1,33,ULS C Dead,-2.040092850625515,-1.3053927879333496,762.98201379776,251.43721411037447,-1.0062334887981415,-4.713234794855118
11311,S1/2,2632,maxMzz,C33p2,33,ULS C Dead,-1.0733208169341089,0.3219689064025879,763.7829487342834,247.01088500881195,-0.3692178027629852,-2.468293632745743
11310,S1/2,2632,minMzz,C33p1,33,ULS C Dead,-2.040092850625515,-1.3053927879333496,762.98201379776,251.43721411037447,-1.0062334887981415,-4.713234794855118
13920,S5/6,2633,maxFx,C33p1,33,ULS C Dead,2.152502229264006,-2.9154062385559083,764.5822865180969,-253.07499882888794,-1.087230150517764,-6.615333595171571
13922,S5/6,2633,minFx,C33p3,33,ULS C Dead,1.350980500748381,-3.5918101692199706,764.783909778595,-250.13802128982545,-0.9142695487111232,-4.426658546343446
13923,S5/6,2633,maxFy,C33p4,33,ULS C Dead,1.720843262710571,-2.1545684649658208,95.36983419792176,-95.5054374967575,-0.9578329962539675,-5.350901043033599
13922,S5/6,2633,minFy,C33p3,33,ULS C Dead,1.350980500748381,-3.5918101692199706,764.783909778595,-250.13802128982545,-0.9142695487111232,-4.426658546343446
13922,S5/6,2633,maxFz,C33p3,33,ULS C Dead,1.350980500748381,-3.5918101692199706,764.783909778595,-250.13802128982545,-0.9142695487111232,-4.426658546343446
13923,S5/6,2633,minFz,C33p4,33,ULS C Dead,1.720843262710571,-2.1545684649658208,95.36983419792176,-95.5054374967575,-0.9578329962539675,-5.350901043033599
13923,S5/6,2633,maxMxx,C33p4,33,ULS C Dead,1.720843262710571,-2.1545684649658208,95.36983419792176,-95.5054374967575,-0.9578329962539675,-5.350901043033599
13921,S5/6,2633,minMxx,C33p2,33,ULS C Dead,2.060062570145354,-2.8379687843322756,764.524935333252,-253.12474836730956,-1.1618612769215724,-6.242242408648133
13922,S5/6,2633,maxMyy,C33p3,33,ULS C Dead,1.350980500748381,-3.5918101692199706,764.783909778595,-250.13802128982545,-0.9142695487111232,-4.426658546343446
13921,S5/6,2633,minMyy,C33p2,33,ULS C Dead,2.060062570145354,-2.8379687843322756,764.524935333252,-253.12474836730956,-1.1618612769215724,-6.242242408648133
13922,S5/6,2633,maxMzz,C33p3,33,ULS C Dead,1.350980500748381,-3.5918101692199706,764.783909778595,-250.13802128982545,-0.9142695487111232,-4.426658546343446
13920,S5/6,2633,minMzz,C33p1,33,ULS C Dead,2.152502229264006,-2.9154062385559083,764.5822865180969,-253.07499882888794,-1.087230150517764,-6.615333595171571
882,MC5/6,2628,maxFx,C34p9,34,ULS C Wind Lead,39.69860350975036,-3.835981394042969,11.794564554672242,24.425353856811526,277.60116017775533,-11.6171108152771
887,MC5/6,2628,minFx,C34p14,34,ULS C Wind Lead,-28.468914543676377,-10.273004586791991,-5.044679034423828,64.51295041503907,-226.8617988432407,11.0819057472229
876,MC5/6,2628,maxFy,C34p3,34,ULS C Wind Lead,8.475466590967178,23.591448032102583,33.26940777528763,-197.61752455200195,21.976640453720094,10.87141966758728
879,MC5/6,2628,minFy,C34p6,34,ULS C Wind Lead,-5.9775267921775574,-26.54868541212082,-17.435739570617677,220.98614347229002,-15.52681052722931,-10.817065734100341
876,MC5/6,2628,maxFz,C34p3,34,ULS C Wind Lead,8.475466590967178,23.591448032102583,33.26940777528763,-197.61752455200195,21.976640453720094,10.87141966758728
879,MC5/6,2628,minFz,C34p6,34,ULS C Wind Lead,-5.9775267921775574,-26.54868541212082,-17.435739570617677,220.98614347229002,-15.52681052722931,-10.817065734100341
880,MC5/6,2628,maxMxx,C34p7,34,ULS C Wind Lead,2.528821205096841,-26.39774128674507,16.183807812576294,225.1830222253418,6.44420645275116,-11.61707105621338
875,MC5/6,2628,minMxx,C34p2,34,ULS C Wind Lead,-0.03088140630722028,23.44050390672684,-0.3501396079063416,-201.8144033050537,0.005623473739623833,11.671424989700318
882,MC5/6,2628,maxMyy,C34p9,34,ULS C Wind Lead,39.69860350975036,-3.835981394042969,11.794564554672242,24.425353856811526,277.60116017775533,-11.6171108152771
887,MC5/6,2628,minMyy,C34p14,34,ULS C Wind Lead,-28.468914543676377,-10.273004586791991,-5.044679034423828,64.51295041503907,-226.8617988432407,11.0819057472229
875,MC5/6,2628,maxMzz,C34p2,34,ULS C Wind Lead,-0.03088140630722028,23.44050390672684,-0.3501396079063416,-201.8144033050537,0.005623473739623833,11.671424989700318
884,MC5/6,2628,minMzz,C34p11,34,ULS C Wind Lead,39.410008753147125,11.579897866210937,19.451504700546266,-72.45151796936034,276.6558563741684,-12.759839252319336
3493,MC3/4,2629,maxFx,C34p10,34,ULS C Wind Lead,38.52989144592286,-8.12070207824707,-4.394990909576416,49.14915043945312,275.3886214988709,-7.861867431640625
3496,MC3/4,2629,minFx,C34p13,34,ULS C Wind Lead,-31.985448563842773,-2.0855667683124546,20.112088119297027,13.231928137054442,-234.13192607925413,10.1521121484375
3486,MC3/4,2629,maxFy,C34p3,34,ULS C Wind Lead,0.014370774955749397,38.01180049362182,56.67839643676758,-321.9159923272705,-0.31243912628173837,0.44385487881660457
3489,MC3/4,2629,minFy,C34p6,34,ULS C Wind Lead,0.10774223937988282,-39.71611525878906,-32.698852737426755,337.44982460327145,0.31895685577392585,0.40239943491220476
3486,MC3/4,2629,maxFz,C34p3,34,ULS C Wind Lead,0.014370774955749397,38.01180049362182,56.67839643676758,-321.9159923272705,-0.31243912628173837,0.44385487881660457
3489,MC3/4,2629,minFz,C34p6,34,ULS C Wind Lead,0.10774223937988282,-39.71611525878906,-32.698852737426755,337.44982460327145,0.31895685577392585,0.40239943491220476
3490,MC3/4,2629,maxMxx,C34p7,34,ULS C Wind Lead,-0.16531612632751477,-39.118764948272705,27.24363795593262,342.6497861883545,-1.4672022579956057,0.346856843290329
3485,MC3/4,2629,minMxx,C34p2,34,ULS C Wind Lead,0.287429140663147,37.414450183105465,-3.2640942565917967,-327.1159539123536,1.473719987487793,0.4993974704384804
3493,MC3/4,2629,maxMyy,C34p10,34,ULS C Wind Lead,38.52989144592286,-8.12070207824707,-4.394990909576416,49.14915043945312,275.3886214988709,-7.861867431640625
3496,MC3/4,2629,minMyy,C34p13,34,ULS C Wind Lead,-31.985448563842773,-2.0855667683124546,20.112088119297027,13.231928137054442,-234.13192607925413,10.1521121484375
3497,MC3/4,2629,maxMzz,C34p14,34,ULS C Wind Lead,-31.90418282165527,-2.2206883152484895,-2.8770463728904723,11.275741338348388,-233.64612420425414,10.214937060546877
3494,MC3/4,2629,minMzz,C34p11,34,ULS C Wind Lead,37.47757255622864,2.283057063293457,24.737130267791752,-10.447040276489258,272.09962767822265,-11.65941988128662
6105,MC1/2,2630,maxFx,C34p12,34,ULS C Wind Lead,34.97439900665284,-5.836449514389038,2.6461969215393064,37.17165147094727,266.8761534973144,-3.810153866577149
6106,MC1/2,2630,minFx,C34p13,34,ULS C Wind Lead,-37.20600903297424,6.2890293414306635,11.709773407745363,-35.07608963378906,-245.53134755935665,5.6536994509887695
6096,MC1/2,2630,maxFy,C34p3,34,ULS C Wind Lead,-2.582943869171143,26.642817015762326,17.41868039245606,-220.88889793151856,-8.274509403991699,-10.363111883239746
